Heliostat field,,,"IFS(SQRT(POWER(A3,2)+POWER(B3,2)+POWER(180,2))>1200,1600,SQRT(POWER(A3,2)+POWER(B3,2)+POWER(180,2))>800,1200,SQRT(POWER(A3,2)+POWER(B3,2)+POWER(180,2))>400,800,SQRT(POWER(A3,2)+POWER(B3,2)+POWER(180,2))>0,400)",,8*COS(M3),8*sin(M3),"IFS(AND(D3=400,O3>0.5),NORM.INV(RAND(),187,0.3),AND(D3=400,O3<=0.5),NORM.INV(RAND(),173,0.3),AND(D3=800,O3>0.5),NORM.INV(RAND(),184,0.8),AND(D3=800,O3<=0.5),NORM.INV(RAND(),176,0.8),AND(D3=1200,O3>0.5),NORM.INV(RAND(),182,0.9),AND(D3=1200,O3<=0.5),NORM.INV(RAND(),178,0.9),D3=1600,NORM.INV(RAND(),180,1.2))",,,,"NORM.INV(RAND(),0,0.28)","ATAN2(A3,B3)","IFS(AND(D3=400,O3>0.5),NORM.INV(RAND(),187,0.1),AND(D3=400,O3<=0.5),NORM.INV(RAND(),172,0.1),AND(D3=800,O3>0.5),NORM.INV(RAND(),185,0.1),AND(D3=800,O3<=0.5),NORM.INV(RAND(),175,0.1),AND(D3=1200,O3>0.5),NORM.INV(RAND(),183,0.1),AND(D3=1200,O3<=0.5),NORM.INV(RAND(),177,0.1),D3=1600,NORM.INV(RAND(),180,0.1))",RAND()
Heliostat x,Heliostat y,Heliostat z,Focal Length x,Focal Length y,Aiming point x,Aiming point y,Aiming point z,Heliostat width (x),Heliostat length (y),Heliostat z-normal rotation,,theta,,
-124.64796,-258.345432,0,400,400,-3.476397294,-7.205182986,173.2468353,11.415,10.421,0,-0.188237155,-2.020334527,172.0298342,0.382645529
-150.610824,-244.120416,0,400,400,-4.20052195,-6.808495821,173.1140372,11.415,10.421,0,0.087559827,-2.1235881,172.0357881,0.467385507
-174.967392,-227.298504,0,400,400,-4.879830298,-6.339341942,173.1060576,11.415,10.421,0,-0.159708624,-2.226830148,172.1578121,0.426863195
-197.46468,-208.05648,0,400,400,-5.507224776,-5.802626583,187.2314011,11.415,10.421,0,-0.225428766,-2.330081445,186.8950129,0.63683488
-217.8558,-186.595512,0,400,400,-6.075954595,-5.204111428,173.3203737,11.415,10.421,0,-0.300158611,-2.433331741,171.852331,0.142617965
-235.927392,-163.147248,0,400,400,-6.579978704,-4.550151673,187.1913049,11.415,10.421,0,-0.156292182,-2.536584285,187.1956236,0.976062449
-251.484384,-137.961624,0,400,400,-7.013901471,-3.847750791,187.3802865,11.415,10.421,0,-0.053625347,-2.639833214,186.9483218,0.513066034
-264.365232,-111.309912,0,400,400,-7.373100603,-3.104414196,186.9952162,11.415,10.421,0,0.146678436,-2.743075878,187.0017251,0.640100639
-274.429728,-83.46948,0,400,400,-7.653799642,-2.327949967,172.9576107,11.415,10.421,0,-0.198013807,-2.846327284,172.1210124,0.361672076
-281.571192,-54.739032,0,400,400,-7.852980184,-1.526663756,172.5954901,11.415,10.421,0,-0.41294386,-2.949582013,172.090987,0.451716866
-285.713424,-25.426416,0,400,400,-7.968508112,-0.709139246,173.1937549,11.415,10.421,0,-0.149972802,-3.052833751,171.9177364,0.30692605
-285.713424,25.426416,0,400,400,-7.968508112,0.709139246,187.054664,11.415,10.421,0,0.136995881,3.052833751,186.9221287,0.817730302
-281.683968,54.14772,0,400,400,-7.856166757,1.510180082,187.0611642,11.415,10.421,0,-0.295376503,2.951680621,187.0926576,0.551218654
-0.783336,310.414416,0,400,400,-0.02018807,7.999974528,173.333,11.415,10.421,0,0.031254766,1.573319838,171.8691062,0.253514819
14.791944,321.926712,0,400,400,0.367197961,7.99156841,173.1181377,11.415,10.421,0,-0.121886327,1.524880449,171.7580249,0.265926106
46.69536,318.86652,0,400,400,1.159170345,7.915574781,187.1367976,11.415,10.421,0,-0.214997036,1.425388168,187.0477741,0.944175044
78.13548,312.651648,0,400,400,1.939644076,7.761300204,187.4109082,11.415,10.421,0,-0.596091331,1.325900244,186.9381415,0.893312116
108.804456,303.346104,0,400,400,2.700960425,7.530259808,173.5869288,11.415,10.421,0,0.150124053,1.226408988,171.9745008,0.435083808
138.397488,291.03828,0,400,400,3.435579513,7.224734833,172.825005,11.415,10.421,0,0.168727527,1.126915493,172.049966,0.082557219
166.61892,275.853144,0,400,400,4.136154839,6.847789654,187.2085048,11.415,10.421,0,-0.216266238,1.027431222,186.9043602,0.824732291
193.194432,257.937,0,400,400,4.795894991,6.403076701,172.7396071,11.415,10.421,0,0.259038488,0.927936472,171.9924336,0.169311027
217.858848,237.472728,0,400,400,5.408164164,5.895062373,187.4950765,11.415,10.421,0,-0.05671673,0.828447587,187.0616432,0.906664243
240.371376,214.658448,0,400,400,5.966993798,5.328694494,173.0159114,11.415,10.421,0,0.181052753,0.72894997,172.0678299,0.073473767
260.503416,189.72276,0,400,400,6.466749442,4.709687002,187.1015889,11.415,10.421,0,-0.528884594,0.62946314,186.8822472,0.9096258
278.059896,162.909504,0,400,400,6.902570464,4.044072327,187.136347,11.415,10.421,0,-0.06076945,0.529971836,186.9177054,0.512244394
292.864032,134.483856,0,400,400,7.270123678,3.338457984,187.2214046,11.415,10.421,0,-0.169351508,0.430480209,187.0457411,0.740172901
304.775616,104.72928,0,400,400,7.565777694,2.599809201,173.1861747,11.415,10.421,0,0.072568559,0.330986509,172.1260781,0.431715866
313.66968,73.941432,0,400,400,7.786579546,1.835532341,186.5485575,11.415,10.421,0,-0.212680611,0.23150388,187.0380398,0.698031391
319.463928,42.419016,0,400,400,7.930394971,1.05301263,187.5568585,11.415,10.421,0,0.082028049,0.132009657,186.9198863,0.842268568
322.0974,10.479024,0,400,400,7.995769588,0.260132064,186.1799676,11.415,10.421,0,-0.149436151,0.032522241,186.9312036,0.796079153
322.0974,-10.479024,0,400,400,7.995769588,-0.260132064,172.8507441,11.415,10.421,0,0.224669718,-0.032522241,172.1921192,0.223973671
319.265808,-43.872912,0,400,400,7.925518251,-1.089109939,173.4300328,11.415,10.421,0,-0.546017394,-0.136562816,171.8463131,0.22821584
312.98388,-76.797408,0,400,400,7.769527192,-1.906422624,173.2398985,11.415,10.421,0,0.193328399,-0.240617959,171.8026123,0.038554791
303.315624,-108.886752,0,400,400,7.529524051,-2.703010835,172.921912,11.415,10.421,0,0.272262358,-0.344659641,172.002506,0.406358647
290.364672,-139.799568,0,400,400,7.208068125,-3.470411201,172.6687334,11.415,10.421,0,0.044365745,-0.448707563,171.9943621,0.202880483
274.27428,-169.203624,0,400,400,6.808614702,-4.200329254,186.8321908,11.415,10.421,0,-0.149727472,-0.552763471,186.9383685,0.644956275
255.218184,-196.772784,0,400,400,6.335576204,-4.884718433,187.1377145,11.415,10.421,0,0.0727209,-0.656805129,187.0673725,0.997652101
233.4006,-222.217488,0,400,400,5.793956284,-5.516345763,186.8569829,11.415,10.421,0,-0.492152687,-0.760858165,186.8577345,0.845990018
209.059272,-245.25732,0,400,400,5.189693097,-6.088274432,186.8353635,11.415,10.421,0,-0.033314925,-0.864906025,187.0582179,0.896989042
182.456328,-265.642344,0,400,400,4.529317582,-6.594337134,172.7484844,11.415,10.421,0,-0.143732976,-0.968950791,172.0588095,0.017449448
153.881328,-283.156152,0,400,400,3.819955456,-7.029078198,186.5041437,11.415,10.421,0,-0.079790511,-1.072995492,187.0808433,0.761466963
123.639072,-297.60672,0,400,400,3.069227872,-7.387817016,186.7505544,11.415,10.421,0,0.118856406,-1.17704704,187.0165012,0.617158664
92.061792,-308.8386,0,400,400,2.285347504,-7.666628124,172.4966271,11.415,10.421,0,0.265719663,-1.281092467,171.9392938,0.339093401
59.487816,-316.729872,0,400,400,1.476729451,-7.86252314,186.4967788,11.415,10.421,0,-0.149875934,-1.385140448,187.0264705,0.90468974
26.270712,-321.195192,0,400,400,0.652146226,-7.973374775,187.1755455,11.415,10.421,0,0.123706257,-1.489187493,186.9638599,0.592569183
-26.270712,-321.195192,0,400,400,-0.652146226,-7.973374775,187.0811975,11.415,10.421,0,0.043803614,-1.652405161,186.9828083,0.688350725
-59.423808,-316.742064,0,400,400,-1.475139716,-7.862821556,173.4816793,11.415,10.421,0,0.382802299,-1.756250018,171.7745701,0.413762519
-91.936824,-308.875176,0,400,400,-2.282249691,-7.66755087,186.5239414,11.415,10.421,0,-0.141868431,-1.860096146,186.9210766,0.886821451
-134.61492,318.842136,0,400,400,-3.111632788,7.370057082,186.7989937,11.415,10.421,0,0.132113145,1.970292349,187.1866823,0.652415897
-112.218216,327.394824,0,400,400,-2.593944329,7.567790484,172.8501708,11.415,10.421,0,0.05939178,1.901007755,172.0651413,0.228910093
-65.919096,339.757512,0,400,400,-1.523730566,7.853549845,173.1435328,11.415,10.421,0,0.330610115,1.762433468,172.0208236,0.157872841
-42.239184,343.506552,0,400,400,-0.976363917,7.940196062,187.4318415,11.415,10.421,0,-0.139204992,1.693146845,187.0939601,0.689950134
-18.358104,345.606624,0,400,400,-0.424349721,7.988737529,173.0050993,11.415,10.421,0,0.261702727,1.623864948,172.0263371,0.15110667
18.2118,357.594408,0,800,800,0.406901836,7.98964523,176.7602183,11.415,10.421,0,-0.02478789,1.519911641,175.0588207,0.153667313
42.949368,355.473,0,800,800,0.959606308,7.94223871,174.6169022,11.415,10.421,0,0.012274551,1.450556014,174.9270104,0.275603402
67.48272,351.641664,0,800,800,1.507748024,7.856633878,184.7147688,11.415,10.421,0,0.173463222,1.381193858,184.7339395,0.976503334
91.689936,346.118688,0,800,800,2.048607943,7.733253228,175.6825053,11.415,10.421,0,0.058598175,1.31183568,175.007552,0.018164329
115.455192,338.934552,0,800,800,2.579576303,7.572700053,175.5116342,11.415,10.421,0,-0.47195318,1.242482859,174.9374384,0.271544767
138.665712,330.116688,0,800,800,3.098177104,7.3757236,185.5456844,11.415,10.421,0,-0.037672365,1.173125326,184.9458103,0.530123233
161.20872,319.713864,0,800,800,3.601850525,7.143295654,183.4441751,11.415,10.421,0,0.416392531,1.103771947,184.8295169,0.687488592
182.980584,307.774848,0,800,800,4.088261828,6.876490037,176.3774296,11.415,10.421,0,0.345780723,1.034410505,174.990757,0.243339715
203.868528,294.354504,0,800,800,4.554958124,6.576652377,182.796019,11.415,10.421,0,0.028849894,0.965057308,184.9349664,0.960468287
223.778064,279.51684,0,800,800,4.999802392,6.245156206,185.4165655,11.415,10.421,0,-0.419986429,0.895696436,185.0068842,0.515012234
242.611656,263.338056,0,800,800,5.42057293,5.883654401,176.4554053,11.415,10.421,0,0.067212683,0.826340607,174.7842176,0.455512332
260.277864,245.891304,0,800,800,5.815287397,5.493854065,183.6983686,11.415,10.421,0,-0.150191768,0.756983379,184.9317177,0.976456929
276.691344,227.261928,0,800,800,6.182031915,5.077645262,175.4637281,11.415,10.421,0,-0.135187447,0.68762756,175.2480915,0.448861757
291.775896,207.541368,0,800,800,6.519048602,4.637025482,185.1915309,11.415,10.421,0,0.14522973,0.618272336,184.9807188,0.64568176
305.458368,186.821064,0,800,800,6.824742547,4.174073451,183.2284508,11.415,10.421,0,-0.162690947,0.548911775,184.8595965,0.526923216
317.668656,165.204648,0,800,800,7.097579419,3.691119937,176.0606098,11.415,10.421,0,0.234743723,0.479561284,175.1145718,0.01820502
328.354944,142.789656,0,800,800,7.336342814,3.190309407,175.8728217,11.415,10.421,0,-0.035299239,0.410195564,174.9462831,0.379583472
337.45932,119.691912,0,800,800,7.539786064,2.67425244,184.2389532,11.415,10.421,0,0.768128726,0.34084283,184.8735984,0.848429073
344.945208,96.018096,0,800,800,7.706989918,2.145298675,175.5687196,11.415,10.421,0,0.146230569,0.271484992,174.9965619,0.254469555
350.769936,71.880984,0,800,800,7.837137337,1.606013189,176.5290279,11.415,10.421,0,-0.098566565,0.202125129,175.0620466,0.093973438
354.906072,47.399448,0,800,800,7.929592843,1.059036047,184.7464709,11.415,10.421,0,-0.484262565,0.132769231,185.1039014,0.709383363
357.338376,22.69236,0,800,800,7.983917673,0.507009452,176.2588255,11.415,10.421,0,0.634221923,0.063418684,174.9234006,0.104638528
357.338376,-22.69236,0,800,800,7.983917673,-0.507009452,185.2158978,11.415,10.421,0,0.021010255,-0.063418684,185.085683,0.972155109
354.857304,-47.765208,0,800,800,7.92849724,-1.067207341,183.1469914,11.415,10.421,0,0.004550915,-0.133799783,185.2033956,0.773732911
350.620584,-72.60336,0,800,800,7.833812087,-1.622155415,174.5976171,11.415,10.421,0,-0.207495178,-0.204185275,174.9434328,0.227825699
344.646504,-97.081848,0,800,800,7.700333297,-2.169070564,183.5871564,11.415,10.421,0,-0.271138988,-0.274570781,185.115371,0.858572537
336.965544,-121.0818,0,800,800,7.528705757,-2.705289193,183.1049214,11.415,10.421,0,-0.089933867,-0.344962248,185.0039028,0.710937762
327.61428,-144.478248,0,800,800,7.319816475,-3.228046897,177.2371621,11.415,10.421,0,-0.015288785,-0.415345263,175.0446185,0.193741774
316.64148,-167.161464,0,800,800,7.07466177,-3.734857539,176.2139821,11.415,10.421,0,-0.348168948,-0.485733556,174.9637833,0.132550236
304.102008,-189.018672,0,800,800,6.794460024,-4.223187539,175.6982815,11.415,10.421,0,-0.234178579,-0.55612422,175.0754026,0.174073158
-269.272512,253.83744,0,800,800,-5.821233937,5.487552774,183.7473489,11.415,10.421,0,-0.409859058,2.385692294,185.0280235,0.657724651
-250.173744,272.680176,0,800,800,-5.408344708,5.894896735,175.9257146,11.415,10.421,0,-0.831504542,2.313175693,175.0153839,0.024491403
-229.761288,290.087304,0,800,800,-4.967069831,6.271221356,183.8201953,11.415,10.421,0,0.021558898,2.240665873,184.9554748,0.941250012
-208.138776,305.97348,0,800,800,-4.499615565,6.614639806,175.8382156,11.415,10.421,0,0.415923273,2.168144623,174.9576499,0.20550512
-167.856408,329.796648,0,800,800,-3.628776405,7.129655097,184.1282102,11.415,10.421,0,0.185928187,2.041593696,185.0589849,0.907730725
-144.575784,340.64448,0,800,800,-3.125496972,7.364188257,174.2619917,11.415,10.421,0,-0.399019417,1.972174248,175.0510642,0.070438112
-120.597168,349.855536,0,800,800,-2.60710099,7.563268105,175.9341469,11.415,10.421,0,0.160234214,1.902746782,175.1557367,0.080295043
-96.039432,357.378,0,800,800,-2.076205196,7.725889721,175.8837186,11.415,10.421,0,0.322054969,1.833327317,175.0422949,0.350018461
-71.015352,363.178344,0,800,800,-1.535233328,7.851309358,185.5678337,11.415,10.421,0,-0.386720712,1.763898334,185.0522743,0.710723047
-45.652944,367.229136,0,800,800,-0.986941355,7.938888257,184.2390055,11.415,10.421,0,-0.031821698,1.694479093,184.8799454,0.792310872
-20.068032,369.512088,0,800,800,-0.433836995,7.98822793,176.2204708,11.415,10.421,0,-0.09996946,1.625052567,174.8683724,0.106630574
19.104864,381.606552,0,800,800,0.400013391,7.989993072,184.0651303,11.415,10.421,0,-0.330632429,1.520773794,184.8865699,0.905731534
45.55236,379.357128,0,800,800,0.953770758,7.942941605,184.1355179,11.415,10.421,0,0.260563736,1.45129073,184.8340769,0.78326699
71.783448,375.278904,0,800,800,1.502993259,7.857544862,183.5472475,11.415,10.421,0,-0.210892214,1.381799014,185.021504,0.834929894
97.664016,369.390168,0,800,800,2.04487584,7.734240932,174.7404943,11.415,10.421,0,-0.068464923,1.312318253,175.0514336,0.357580844
123.075192,361.718352,0,800,800,2.576928815,7.573601381,176.3857409,11.415,10.421,0,0.584374772,1.242832447,174.930036,0.234404683
147.892008,352.300032,0,800,800,3.096542658,7.376409938,184.209706,11.415,10.421,0,0.123018909,1.173346914,185.005004,0.618110475
171.995592,341.180928,0,800,800,3.601225748,7.143610649,184.1516793,11.415,10.421,0,-0.440888374,1.103859409,185.1180847,0.86268207
195.27012,328.415904,0,800,800,4.088538153,6.876325746,176.2483041,11.415,10.421,0,-0.079571813,1.03437032,175.0586987,0.287584718
217.599768,314.06592,0,800,800,4.556078854,6.575876023,175.6471375,11.415,10.421,0,-0.263777942,0.964886887,175.002011,0.244520322
238.880904,298.20108,0,800,800,5.00164525,6.243680388,176.4851923,11.415,10.421,0,0.246273725,0.895401315,174.960608,0.227338245
259.006848,280.894536,0,800,800,5.423069888,5.88135299,177.2878505,11.415,10.421,0,0.442391824,0.825916135,174.9868146,0.18924304
277.88616,262.23468,0,800,800,5.818334746,5.49062663,177.2842829,11.415,10.421,0,-0.147124446,0.756428533,175.198489,0.295211988
295.421304,242.309904,0,800,800,6.185480778,5.073443361,184.590726,11.415,10.421,0,0.047528416,0.686948054,185.1918951,0.964571474
311.533032,221.214696,0,800,800,6.522804491,4.631740664,175.9523379,11.415,10.421,0,-0.329162948,0.617461896,175.0197233,0.011959258
326.139048,199.04964,0,800,800,6.828652976,4.167673036,176.1528804,11.415,10.421,0,-0.155898203,0.547974219,175.1417237,0.271079922
339.172296,175.924464,0,800,800,7.10154551,3.683483592,177.0338288,11.415,10.421,0,-0.317560932,0.478485676,175.1583861,0.136092961
350.568768,151.951944,0,800,800,7.340148504,3.181543641,176.5330086,11.415,10.421,0,-0.245296139,0.409001032,174.728834,0.345937546
360.2736,127.244856,0,800,800,7.54333457,2.664226635,176.8043729,11.415,10.421,0,0.531030888,0.339513422,174.9857067,0.264129064
368.238024,101.92512,0,800,800,7.710101227,2.134089751,183.8130255,11.415,10.421,0,0.272908921,0.270030902,185.0136208,0.955705594
374.425464,76.111608,0,800,800,7.839667964,1.593614196,185.0536614,11.415,10.421,0,-0.173035674,0.200543303,185.0496574,0.559859869
378.80544,49.932336,0,800,800,7.931391735,1.045478431,182.2924831,11.415,10.421,0,0.010428769,0.131059676,185.0907728,0.92154975
381.359664,23.512272,0,800,800,7.984838447,0.492295623,177.4809996,11.415,10.421,0,-0.35513231,0.061575857,175.1311571,0.375975718
381.359664,-23.512272,0,800,800,7.984838447,-0.492295623,184.925388,11.415,10.421,0,0.220888261,-0.061575857,184.8498115,0.876001835
378.753624,-50.340768,0,800,800,7.930260614,-1.054024,176.3373118,11.415,10.421,0,-0.135553292,-0.132137189,174.6471307,0.395403794
-374.199912,124.029216,0,800,800,-7.593741966,2.51695907,182.8108481,11.415,10.421,0,-0.321597572,2.821536478,184.9780424,0.946522659
-364.19028,150.918672,0,800,800,-7.390561789,3.062612683,175.4542825,11.415,10.421,0,-0.0051188,2.748738619,175.080624,0.086135562
-352.248216,177.006504,0,800,800,-7.148240536,3.592026899,183.7438949,11.415,10.421,0,-0.326342254,2.675943021,185.0192812,0.753150408
-338.440776,202.1586,0,800,800,-6.86804019,4.102441219,176.2066182,11.415,10.421,0,-0.426354527,2.603143555,174.9385982,0.343723924
-322.841112,226.2378,0,800,800,-6.551480384,4.591089715,183.6521511,11.415,10.421,0,-0.172577916,2.530349196,184.9664501,0.515323969
-305.53152,249.119136,0,800,800,-6.20021475,5.055426496,177.0280514,11.415,10.421,0,0.001003621,2.4575539,175.0408506,0.315060126
-286.60344,270.680688,0,800,800,-5.816108651,5.492984631,176.9975576,11.415,10.421,0,0.18042835,2.384758773,174.8362481,0.229972706
-266.154408,290.80968,0,800,800,-5.401151402,5.901488247,174.8817378,11.415,10.421,0,-0.641360669,2.311956115,175.0345148,0.460324768
-244.300248,309.399432,0,800,800,-4.95762358,6.278691619,175.5373688,11.415,10.421,0,0.100518231,2.239160484,175.0191034,0.149114729
-221.14764,326.34936,0,800,800,-4.487790342,6.622668484,184.8831965,11.415,10.421,0,-0.316313453,2.166357973,184.9957148,0.762153034
-179.444904,351.010728,0,800,800,-3.641522745,7.123153241,177.4246952,11.415,10.421,0,-0.203250964,2.043382303,175.0849997,0.419477669
-154.618944,362.632752,0,800,800,-3.137717684,7.358989587,182.396037,11.415,10.421,0,0.036215112,1.973834312,185.0898322,0.642841631
-129.046224,372.499128,0,800,800,-2.618773059,7.559234595,184.3205755,11.415,10.421,0,-0.131638736,1.90429045,184.9802698,0.702822945
-102.851712,380.567184,0,800,800,-2.087191189,7.722929039,177.6838896,11.415,10.421,0,-0.113732789,1.834749561,174.8904475,0.399660238
-76.157328,386.794248,0,800,800,-1.545477134,7.849299359,185.0326439,11.415,10.421,0,0.044495108,1.765203227,185.0205987,0.850123
-49.094136,391.152888,0,800,800,-0.996274439,7.937722422,175.3687454,11.415,10.421,0,0.192753951,1.695654795,174.9514965,0.494344449
-21.796248,393.61872,0,800,800,-0.44231449,7.987763009,175.6861532,11.415,10.421,0,0.119521499,1.626113846,174.9653002,0.239614406
20.016216,406.10028,0,800,800,0.393832708,7.990300107,183.1553203,11.415,10.421,0,-0.106214765,1.521547332,184.9192649,0.83674882
48.210216,403.725888,0,800,800,0.948566798,7.943564756,175.4953013,11.415,10.421,0,-0.12289082,1.451945872,175.1137826,0.169693861
76.16952,399.39468,0,800,800,1.498688096,7.858367133,183.795192,11.415,10.421,0,0.390436637,1.382346887,185.0072416,0.538680309
103.760016,393.13104,0,800,800,2.041548687,7.735119841,183.4375551,11.415,10.421,0,-0.066616445,1.312748414,184.9359635,0.865138225
130.85064,384.9624,0,800,800,2.57457677,7.57440126,176.106072,11.415,10.421,0,-0.015578687,1.243142989,175.0337296,0.34408029
157.30728,374.931432,0,800,800,3.095118029,7.377007821,174.8974955,11.415,10.421,0,-0.079194868,1.173540039,174.9667879,0.458445805
182.998872,363.083856,0,800,800,3.600623456,7.143914244,175.563624,11.415,10.421,0,0.304559035,1.103943719,175.0421994,0.391657222
207.806544,349.477584,0,800,800,4.088734866,6.876208781,185.1667857,11.415,10.421,0,0.139346078,1.034341713,185.0696372,0.912693182
231.608376,334.179672,0,800,800,4.557047228,6.575204983,185.0634927,11.415,10.421,0,0.133710718,0.964739618,185.0477067,0.994027807
254.288544,317.263272,0,800,800,5.003292124,6.242360765,175.3287243,11.415,10.421,0,0.341325666,0.895137521,175.0216542,0.262120184
275.73732,298.81068,0,800,800,5.425306695,5.87928969,184.0373659,11.415,10.421,0,-0.273168797,0.825535746,185.0938465,0.858062813
295.851072,278.910288,0,800,800,5.82105905,5.48773829,176.0524572,11.415,10.421,0,0.230578596,0.755932228,174.9992394,0.236213292
314.529216,257.659632,0,800,800,6.188595145,5.069643984,184.145848,11.415,10.421,0,0.323906022,0.686333967,184.8126423,0.907180069
331.689456,235.162344,0,800,800,6.52619393,4.626963668,175.5157148,11.415,10.421,0,0.088553646,0.616729733,174.9337278,0.05472389
347.240352,211.525104,0,800,800,6.832177526,4.161892629,175.0345559,11.415,10.421,0,0.33946578,0.547127944,175.0452244,0.102665527
361.108752,186.863736,0,800,800,7.105071833,3.676677067,183.3398876,11.415,10.421,0,0.181132266,0.477527457,184.9886398,0.857367727
373.230648,161.30016,0,800,800,7.343550525,3.1736833,178.6815425,11.415,10.421,0,-0.339507285,0.407930411,175.1008023,0.35416026
383.54508,134.953248,0,800,800,7.546485566,2.655288234,184.2632359,11.415,10.421,0,0.318211719,0.33832873,184.9209217,0.61280862
-417.207192,-40.946832,0,800,800,-7.961746312,-0.781406205,175.9725381,11.415,10.421,0,-0.046337271,-3.043760894,174.9468729,0.065070772
-419.057328,-11.378184,0,800,800,-7.997052736,-0.21713482,174.9499492,11.415,10.421,0,0.15980154,-3.114447468,175.1232078,0.375120809
-419.057328,11.378184,0,800,800,-7.997052736,0.21713482,175.6537818,11.415,10.421,0,-0.239187881,3.114447468,174.9912411,0.341962114
-417.109656,41.934384,0,800,800,-7.959874265,0.800251011,175.9283331,11.415,10.421,0,0.12589968,3.041393698,174.9687273,0.455007767
-412.936944,72.26808,0,800,800,-7.880230403,1.379118845,182.9089117,11.415,10.421,0,-0.059155623,2.968337319,185.288604,0.616274967
-406.560528,102.21468,0,800,800,-7.7585533,1.950602649,174.5088279,11.415,10.421,0,0.275729669,2.895284371,174.8714468,0.235990712
-398.013936,131.615688,0,800,800,-7.59548822,2.511684435,175.3679584,11.415,10.421,0,-0.242089859,2.822231001,174.9342923,0.496640458
-387.345936,160.318704,0,800,800,-7.391880947,3.059427409,185.1789316,11.415,10.421,0,0.076454591,2.749169573,185.1448863,0.690772187
-374.611392,188.162184,0,800,800,-7.148867692,3.590778569,185.4262977,11.415,10.421,0,-0.209571311,2.676117648,184.9783427,0.768204899
-359.87736,215.002872,0,800,800,-6.867706644,4.102999568,184.1851583,11.415,10.421,0,0.299286795,2.603062256,184.9851178,0.928224009
-343.226136,240.697512,0,800,800,-6.549915219,4.593322395,184.4516656,11.415,10.421,0,-0.188378306,2.530008365,184.9273229,0.846375776
-324.740016,265.105896,0,800,800,-6.197177366,5.059149404,175.5348126,11.415,10.421,0,-0.066017346,2.456953304,174.975892,0.291167814
-304.52568,288.103056,0,800,800,-5.811383168,5.497983783,177.0738777,11.415,10.421,0,-0.257224839,2.383898888,175.109292,0.242911196
-282.683712,309.560976,0,800,800,-5.394582451,5.907493562,184.4187203,11.415,10.421,0,0.619620841,2.310843581,184.9111405,0.531841686
-259.336032,329.369928,0,800,800,-4.949004799,6.285487372,183.9622512,11.415,10.421,0,0.069777498,2.237788523,184.9850339,0.562974026
-234.601512,347.420184,0,800,800,-4.477000535,6.629967286,175.8525179,11.415,10.421,0,0.354606875,2.164729647,175.0378904,0.097548262
-191.42964,372.95328,0,800,800,-3.653124981,7.117209978,183.4164046,11.415,10.421,0,0.079601188,2.045011789,185.0231189,0.876345244
-165.006528,385.370832,0,800,800,-3.148897183,7.354212842,175.3991957,11.415,10.421,0,0.44715188,1.975353967,174.9251563,0.230913929
-137.78484,395.91996,0,800,800,-2.629417064,7.555538757,182.6401838,11.415,10.421,0,0.293384824,1.905698874,184.8586133,0.761472459
-109.89564,404.551896,0,800,800,-2.0971815,7.720222131,175.6479768,11.415,10.421,0,0.077342705,1.836043378,175.0801865,0.373665046
-81.47304,411.217872,0,800,800,-1.554787625,7.847460445,175.2446505,11.415,10.421,0,0.090235126,1.766389522,174.9423251,0.212545414
-52.6542,415.890456,0,800,800,-1.004826283,7.936644388,177.2276106,11.415,10.421,0,-0.077465941,1.696732236,174.8760274,0.000474146
-23.582376,418.548312,0,800,800,-0.450032311,7.987331902,174.7951134,11.415,10.421,0,-0.202362781,1.627080077,175.1323178,0.309308247
49.779936,429.207168,0,800,800,0.921670831,7.946730326,175.8690149,11.415,10.421,0,-0.036349941,1.455331076,174.9989673,0.139283348
114.153696,416.597592,0,800,800,2.114180405,7.715584308,185.2440431,11.415,10.421,0,-0.165099193,1.303346748,185.1490359,0.845146684
137.41908,409.648152,0,800,800,2.544309669,7.58462183,175.985004,11.415,10.421,0,-0.522068804,1.247136262,174.8819266,0.010323823
197.781672,383.977896,0,800,800,3.663284979,7.11198588,185.341334,11.415,10.421,0,0.038912947,1.095152815,184.8379828,0.736420369
219.123768,372.398544,0,800,800,4.057066091,6.894941242,184.5774244,11.415,10.421,0,-0.057542966,1.038940998,185.066345,0.98469575
272.838672,334.755744,0,800,800,5.054215565,6.201201902,177.1072006,11.415,10.421,0,0.172116622,0.886952862,174.9815481,0.466715251
291.367464,319.06464,0,800,800,5.394635276,5.907445322,184.5720658,11.415,10.421,0,0.749193382,0.830740131,185.1122827,0.916117514
336.752184,270.473424,0,800,800,6.237256125,5.009654282,182.9899342,11.415,10.421,0,0.430236062,0.676678414,184.982625,0.993076959
351.02292,251.950728,0,800,800,6.499166347,4.664851208,184.6947654,11.415,10.421,0,0.221116057,0.62254722,184.8235748,0.602578166
385.386072,195.02628,0,800,800,7.138047644,3.612239724,184.0723926,11.415,10.421,0,-0.326963346,0.468479313,184.9486638,0.84013171
395.520672,173.955456,0,800,800,7.323022775,3.22076659,185.4149811,11.415,10.421,0,-0.494148542,0.414350878,185.039241,0.596432948
417.761928,110.328456,0,800,800,7.734811151,2.042717908,184.7315297,11.415,10.421,0,-0.019835985,0.258199073,185.0223556,0.899197097
-400.360896,194.761104,0,800,800,-7.193944762,3.499594086,184.8256744,11.415,10.421,0,0.006154887,2.688832484,184.998353,0.592268759
